college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,254,2025,MCC,MDS,Round 2,,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,255,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Government Dental College and Hospital, Aurangabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,258,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"- - - - - - Did not fill up fresh choices. 235 261 - - - - All India Dr. R. Ahmed Dental College and Hospital, Kolkata",,PERIODONTOLOGY,OPEN GENERAL,259,2025,MCC,MDS,Round 2,West Bengal,Government,
RIMS,,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,262,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College & Hospital, Srinagar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,263,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OBC,265,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,266,2025,MCC,MDS,Round 2,Chhattisgarh,Government,All India
"Post Graduate Sciences, Rohtak",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,268,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,269,2025,MCC,MDS,Round 2,West Bengal,Government,All India
RIMS,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,272,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
